"X1","X2","X3","X4","X5"
-0.0320066731338328,0.0170028345768822,0.0534732261172564,-0.0746450559053869,0.0256343783567465
0.00593185613592784,0.0177734512141522,0.0558908054261716,-0.0847638731867657,0.0161249232922286
0.0657880954785642,0.0236717467919437,0.028659528037959,-0.0367387849899565,0.00349312377604846
-0.00798968369080165,-0.0299260876109205,0.0199180618057406,-0.0174990658793402,0.0645112993199258
-0.0504646169210682,0.0164296773011161,-0.0104986854896586,0.029868410325768,-0.0255505324247589
0.0176370340596015,-0.013600992078441,-0.00639656347820983,0.0196016875599241,-0.0225219998967604
-0.013104267492193,-0.0228091097465853,-0.0382424196472097,0.0423321565797336,0.032308655626281
-0.000446781016483905,0.0345318572249525,-0.0217132531543519,0.0206526697750078,-0.0751616761766295
-0.0102936925088127,0.0302344727324058,0.0128426979807802,-0.030194083941451,0.0377966788857346
0.0289863882627325,-0.00279129494016817,0.0171485922669406,-0.0236816054661529,0.0898382252315059
-0.0277422913823608,0.00264346371968165,-0.0140157598739377,0.0571187043692885,-0.0823158183304277
0.0117507600513637,0.00612451712100814,-0.0226930070159485,0.0474751673647024,-0.0709227984481503
0.0496666944474518,-0.00607326028122696,0.00817072794347369,0.0197707224230933,0.00155624824431434
0.0117350071943701,0.0249000031217629,-0.0211224205784887,0.0488426772146299,0.0252817990916582
0.0169908703654989,-0.0337558102641989,-0.00048124554675158,-0.018838102870502,0.042547826292536
0.00604430338687667,0.00711364635370636,0.00313735771778428,-0.0117539322124538,-0.0187371980167322
0.0311776616614424,0.0151838777670595,0.0244696696580551,-0.0650276979789862,0.0020395672605866
-0.010576458883339,0.0366266570727574,-0.0134361967320062,0.0119912549022817,0.00378261471445124
0.0465958949888479,-0.0157487463538117,0.0240712021650658,-0.0125608309769238,0.0124856668779587
0.00350811231595211,0.00865806710786585,0.00905903642474058,-0.0124057449780107,0.0249319683860771
-0.033275194105371,-0.0186741703103228,0.0273754735450452,-0.0321754878063755,0.02952554134528
0.0536802014909789,-0.0273049194408069,0.0427771298570665,-0.0645109865952766,0.0267100855197109
0.0361570481900412,0.0146544091994574,0.0174061336068867,-0.0249968238879605,0.0135039960670113
-0.017261771246157,0.0133422699823392,0.00659722944792289,-0.00329861305197336,-0.0107658385458467
-0.0110316379260942,-0.0271342340796589,-0.00123747157399848,0.0318283915488158,-0.0651793051394811
0.0093196180629644,0.0415361685439917,0.0380591615154717,-0.0421887933473531,0.0389871665114393
-0.000801121082537548,0.00133265007751086,0.0167433311285867,-0.0518490025019781,0.0814952608337069
0.0132897330771897,-0.00308185521589889,-0.00570422667279423,0.00242282591501397,0.0221438626141179
0.0540875655486364,-0.0052217738457865,0.0101525548876147,-0.0227242435707348,0.0717159963473807
0.0359564583665583,-0.00294064071901418,0.00520971737985298,-0.0165227748399722,0.0477309803449669
0.0281536405305682,-0.0193148101094929,0.0197191250820167,-0.0377913921255265,-0.0119940375849564
-7.70327270646493e-05,0.000328684662139769,0.0319012053697542,-0.0608375197047341,-0.00526408797315979
-0.0453018641422018,-0.0191296164209014,-0.0139232364005591,0.0168853597319266,-0.067511270874726
